Student_ID,Course_ID,Engagement_Time_Minutes,Participation_Frequency,Activity_Type,Completion_Status,Last_Active_Date,Average_Score,Device_Used,Time_Spent_Per_Session_Minutes,Course_Completion_Percentage,Total_Quizzes_Attempted,Total_Forums_Posted,Preferred_Learning_Mode
9cf20e06,8b638a,371,20,Assignment,Dropped,2023-07-28T00:00:00.000000000,62,Desktop,49,15,11,13,Hybrid
db551b8d,0f6245,455,15,Video Lecture,Completed,2022-01-10T00:00:00.000000000,92,Mobile,21,23,19,1,Self-Paced
a8b3ee43,2.30E+58,393,1,Quiz,In Progress,2022-12-13T00:00:00.000000000,60,Mobile,94,32,7,15,Live Sessions
9ab5ede3,77cf86,555,15,Discussion Forum,In Progress,2022-04-03T00:00:00.000000000,54,Mobile,10,44,3,20,Hybrid
6a6c378c,8225db,478,17,Quiz,Completed,2022-07-21T00:00:00.000000000,70,Mobile,59,24,18,39,Self-Paced
a5343cfc,d1b47d,184,18,Quiz,In Progress,2022-03-11T00:00:00.000000000,69,Desktop,50,95,15,43,Self-Paced
3f37ec12,5d6106,284,10,Quiz,In Progress,2022-05-30T00:00:00.000000000,96,Desktop,113,31,0,39,Live Sessions
baff32cf,95b96e,189,23,Discussion Forum,In Progress,2022-07-12T00:00:00.000000000,94,Laptop,52,60,12,24,Live Sessions
3650600b,1af40f,282,7,Assignment,Completed,2022-04-10T00:00:00.000000000,73,Tablet,92,94,17,13,Live Sessions
aa29e0c3,e8b6f2,116,14,Discussion Forum,In Progress,2022-01-25T00:00:00.000000000,52,Mobile,58,45,4,43,Self-Paced
538fd7cb,f1a5c3,54,9,Video Lecture,Completed,2022-10-06T00:00:00.000000000,79,Mobile,66,65,9,23,Hybrid
ba1dc914,9c9129,424,19,Discussion Forum,Completed,2024-01-20T00:00:00.000000000,97,Mobile,81,74,0,9,Live Sessions
8fdd6462,29fdcb,475,21,Quiz,Dropped,2022-11-22T00:00:00.000000000,98,Desktop,10,56,3,38,Hybrid
51d7a477,f1aa8c,285,1,Discussion Forum,In Progress,2023-10-04T00:00:00.000000000,63,Desktop,85,66,16,35,Live Sessions
3e381f36,4c16e8,53,12,Quiz,Completed,2023-08-16T00:00:00.000000000,67,Laptop,32,26,4,5,Hybrid
4796416a,e80cf1,405,1,Video Lecture,Dropped,2022-04-29T00:00:00.000000000,87,Mobile,112,63,16,49,Live Sessions
16c7e06d,19a532,500,8,Discussion Forum,Dropped,2023-12-08T00:00:00.000000000,98,Tablet,39,48,15,23,Live Sessions
6637f035,84eceb,221,26,Assignment,Completed,2022-07-21T00:00:00.000000000,59,Desktop,112,42,1,22,Live Sessions
4cadbab5,150119,366,24,Quiz,Completed,2023-01-25T00:00:00.000000000,73,Mobile,111,65,2,22,Live Sessions
43d4465d,3f8018,200,9,Assignment,In Progress,2022-07-14T00:00:00.000000000,51,Desktop,74,51,4,48,Self-Paced
fb2e74c3,b84fe7,72,21,Assignment,Completed,2022-11-06T00:00:00.000000000,56,Tablet,104,78,2,9,Self-Paced
3dba009e,e804b9,597,5,Video Lecture,In Progress,2022-09-16T00:00:00.000000000,95,Mobile,44,60,0,27,Self-Paced
39c9479e,033c69,131,8,Discussion Forum,In Progress,2022-04-21T00:00:00.000000000,62,Mobile,73,53,6,32,Self-Paced
015a07cc,8b4e65,188,11,Assignment,Completed,2023-01-24T00:00:00.000000000,97,Mobile,114,31,14,48,Live Sessions
4cfa5258,bdce53,197,5,Video Lecture,Completed,2024-02-01T00:00:00.000000000,56,Laptop,6,57,18,32,Hybrid
87958bb6,abe2a1,280,17,Assignment,Completed,2023-06-19T00:00:00.000000000,98,Tablet,38,60,5,27,Live Sessions
c4ee33bf,64e50d,357,29,Assignment,Completed,2022-05-26T00:00:00.000000000,93,Laptop,80,18,4,5,Self-Paced
f84cceb2,90f105,453,22,Discussion Forum,In Progress,2022-12-29T00:00:00.000000000,98,Tablet,37,38,10,42,Hybrid
0a92c22b,86910f,513,15,Discussion Forum,Completed,2023-11-22T00:00:00.000000000,58,Laptop,20,13,7,24,Hybrid
e4a91119,787af7,315,16,Assignment,In Progress,2023-11-15T00:00:00.000000000,75,Mobile,19,73,18,22,Live Sessions
64f428ae,d6c7fd,549,28,Video Lecture,Completed,2022-08-13T00:00:00.000000000,79,Laptop,110,1,14,1,Self-Paced
aa6b4ee3,613ecd,329,11,Discussion Forum,Completed,2022-06-13T00:00:00.000000000,76,Laptop,69,22,16,13,Self-Paced
93718879,b41b24,379,17,Video Lecture,Completed,2023-03-31T00:00:00.000000000,59,Mobile,94,97,9,28,Live Sessions
c13b14ed,09c8db,459,9,Assignment,In Progress,2023-03-27T00:00:00.000000000,79,Desktop,95,52,0,30,Self-Paced
19bbebb7,9ede75,383,5,Assignment,Completed,2022-06-04T00:00:00.000000000,94,Desktop,60,35,2,38,Live Sessions
d2211b62,20f116,436,24,Assignment,In Progress,2022-08-09T00:00:00.000000000,81,Mobile,88,54,7,15,Live Sessions
6e030968,89275f,61,25,Assignment,In Progress,2023-11-27T00:00:00.000000000,99,Tablet,93,81,4,41,Self-Paced
5b3f46b0,756a9e,70,3,Video Lecture,Completed,2022-11-29T00:00:00.000000000,58,Tablet,76,35,5,18,Hybrid
04d2b941,3bb4e9,96,15,Discussion Forum,Completed,2022-01-12T00:00:00.000000000,87,Laptop,119,57,10,33,Self-Paced
9ee72c9d,eac631,54,3,Discussion Forum,In Progress,2022-08-07T00:00:00.000000000,64,Laptop,43,57,17,13,Self-Paced
6838ca50,6f8f2d,299,11,Discussion Forum,Completed,2022-09-09T00:00:00.000000000,91,Tablet,85,89,6,19,Hybrid
e3e2ebbc,8fece2,380,12,Quiz,Completed,2023-01-13T00:00:00.000000000,76,Tablet,37,65,12,42,Live Sessions
38b5c42a,3de278,218,27,Video Lecture,In Progress,2022-01-27T00:00:00.000000000,55,Mobile,41,15,19,33,Live Sessions
e1f3ec6a,0e4c8c,328,22,Assignment,In Progress,2023-03-25T00:00:00.000000000,54,Desktop,83,45,18,18,Self-Paced
ec06d1fc,12b81f,280,7,Video Lecture,Completed,2024-01-24T00:00:00.000000000,52,Desktop,84,60,14,39,Self-Paced
4063074a,57f7a2,544,22,Discussion Forum,Completed,2022-02-02T00:00:00.000000000,86,Tablet,35,46,5,42,Hybrid
a8fe2e4c,a721cc,186,21,Assignment,Completed,2022-02-26T00:00:00.000000000,98,Mobile,115,30,15,1,Hybrid
2e718cf7,ceb73f,257,23,Quiz,In Progress,2022-10-27T00:00:00.000000000,71,Laptop,93,73,14,9,Hybrid
1328fac9,d87cfa,599,14,Assignment,In Progress,2022-01-29T00:00:00.000000000,93,Desktop,35,54,4,29,Live Sessions
b6ceb443,cb6400,562,5,Assignment,Completed,2023-04-20T00:00:00.000000000,85,Laptop,78,65,16,33,Live Sessions
58b1e0ad,e8a197,171,28,Video Lecture,Dropped,2022-09-05T00:00:00.000000000,56,Desktop,25,94,16,33,Self-Paced
2843e9bc,e59c3a,75,17,Assignment,Dropped,2023-07-24T00:00:00.000000000,81,Tablet,49,42,11,31,Self-Paced
4eea0b8b,afe30b,155,23,Quiz,Dropped,2023-04-22T00:00:00.000000000,59,Desktop,67,35,19,27,Live Sessions
8c729067,83322a,264,25,Assignment,Dropped,2024-02-03T00:00:00.000000000,65,Desktop,87,11,0,42,Hybrid
d1b395dd,be57b1,21,11,Video Lecture,In Progress,2023-05-08T00:00:00.000000000,75,Desktop,25,95,15,26,Live Sessions
7f31fb81,6a7e37,63,5,Assignment,Completed,2023-08-03T00:00:00.000000000,73,Desktop,95,97,8,34,Hybrid
47f74430,e2e2ae,592,21,Assignment,In Progress,2023-05-08T00:00:00.000000000,96,Laptop,62,71,10,25,Self-Paced
f30c5ba5,450ebe,207,7,Video Lecture,Completed,2023-01-22T00:00:00.000000000,92,Desktop,113,52,3,23,Hybrid
d012de3e,3cbe8a,352,12,Video Lecture,In Progress,2022-11-12T00:00:00.000000000,95,Tablet,118,98,12,5,Self-Paced
dcdf9597,bf1f05,536,23,Quiz,Completed,2022-10-08T00:00:00.000000000,90,Desktop,79,95,16,42,Self-Paced
47d20564,ecd53b,437,13,Video Lecture,In Progress,2022-06-16T00:00:00.000000000,75,Mobile,52,82,3,5,Self-Paced
f53dc3bd,26c051,550,14,Video Lecture,In Progress,2022-04-07T00:00:00.000000000,67,Laptop,14,28,1,45,Live Sessions
e7ac85bb,47dcd1,407,10,Assignment,In Progress,2023-02-26T00:00:00.000000000,88,Laptop,35,96,11,36,Live Sessions
6d35082c,849255,384,11,Video Lecture,Completed,2023-07-12T00:00:00.000000000,85,Desktop,119,71,4,37,Hybrid
9b6be2ae,4bf012,228,16,Assignment,Completed,2023-06-03T00:00:00.000000000,97,Mobile,5,33,14,37,Hybrid
b55913f0,7ee328,21,5,Quiz,Completed,2023-06-08T00:00:00.000000000,54,Mobile,27,24,1,49,Self-Paced
8cf3bd28,b68373,67,3,Assignment,Dropped,2023-12-15T00:00:00.000000000,52,Tablet,113,12,1,32,Hybrid
f62886ed,48563f,332,9,Quiz,Completed,2024-02-15T00:00:00.000000000,85,Laptop,54,87,13,32,Self-Paced
0fa4d4df,51eb17,573,11,Discussion Forum,In Progress,2022-06-21T00:00:00.000000000,78,Tablet,105,26,18,20,Hybrid
dafab650,af093b,25,9,Assignment,In Progress,2022-07-27T00:00:00.000000000,76,Mobile,117,98,11,40,Hybrid
060482ad,b62d43,98,17,Discussion Forum,In Progress,2022-07-30T00:00:00.000000000,86,Tablet,116,61,5,20,Self-Paced
9a307f77,a66520,139,7,Quiz,In Progress,2022-09-22T00:00:00.000000000,50,Mobile,35,80,17,1,Live Sessions
dfeca49e,4fa9e3,487,11,Assignment,Completed,2024-01-28T00:00:00.000000000,79,Laptop,44,64,11,38,Live Sessions
cd0a840e,85d4ed,152,25,Quiz,Completed,2023-07-31T00:00:00.000000000,95,Tablet,82,91,3,40,Self-Paced
016f9976,1e34b9,78,8,Video Lecture,In Progress,2022-04-22T00:00:00.000000000,74,Desktop,17,57,5,13,Self-Paced
0e89879a,3a9141,152,6,Video Lecture,In Progress,2023-02-12T00:00:00.000000000,95,Mobile,35,43,11,21,Live Sessions
70e7213c,2ba5d4,409,4,Video Lecture,Completed,2023-08-17T00:00:00.000000000,98,Laptop,75,55,8,21,Hybrid
6dc12d6e,e9a3cc,515,26,Video Lecture,In Progress,2022-07-04T00:00:00.000000000,65,Desktop,104,69,4,26,Live Sessions
eca0df1f,e250af,108,8,Quiz,Completed,2022-12-02T00:00:00.000000000,87,Mobile,33,58,1,19,Live Sessions
8242e5ff,ca05b2,15,16,Quiz,Dropped,2022-11-26T00:00:00.000000000,97,Tablet,118,26,11,16,Self-Paced
9cf70e66,c10453,160,2,Assignment,In Progress,2024-01-16T00:00:00.000000000,88,Desktop,25,31,6,22,Hybrid
dd14d50e,a2dd38,192,14,Assignment,Completed,2022-02-08T00:00:00.000000000,97,Laptop,48,96,18,30,Hybrid
47acc9e5,789ce3,187,21,Assignment,Completed,2022-03-01T00:00:00.000000000,71,Desktop,95,66,16,32,Hybrid
b146c17e,8c2410,428,23,Assignment,Completed,2022-10-30T00:00:00.000000000,74,Mobile,62,3,18,17,Hybrid
0f247e10,abb96e,523,4,Discussion Forum,In Progress,2022-12-03T00:00:00.000000000,60,Laptop,72,80,8,19,Live Sessions
81541f37,f35b27,56,12,Quiz,Completed,2023-06-21T00:00:00.000000000,66,Mobile,45,94,2,8,Self-Paced
1fa3f698,052bea,475,21,Assignment,Dropped,2023-04-18T00:00:00.000000000,67,Desktop,109,67,10,47,Live Sessions
ae25e225,1745d7,154,13,Assignment,Completed,2023-06-14T00:00:00.000000000,62,Tablet,83,53,6,6,Live Sessions
a936b678,d43d79,294,15,Discussion Forum,Completed,2023-09-18T00:00:00.000000000,54,Laptop,29,64,3,42,Hybrid
49e50280,b5c107,376,15,Video Lecture,In Progress,2022-03-31T00:00:00.000000000,92,Mobile,20,20,12,43,Hybrid
06c4e538,46867a,431,15,Quiz,Dropped,2022-07-09T00:00:00.000000000,98,Laptop,37,28,6,8,Live Sessions
f8fc59ce,cd6e3c,588,7,Discussion Forum,Completed,2023-09-13T00:00:00.000000000,86,Desktop,69,44,18,37,Hybrid
ad703031,3c95be,562,7,Video Lecture,In Progress,2023-11-27T00:00:00.000000000,53,Laptop,91,70,4,1,Self-Paced
ed0b5591,63dc3b,204,3,Assignment,Completed,2022-11-07T00:00:00.000000000,85,Tablet,106,64,4,14,Hybrid
9ab8a89d,d9e78c,109,22,Discussion Forum,Completed,2022-04-02T00:00:00.000000000,74,Laptop,117,99,3,39,Live Sessions
a43e2f13,81731f,524,10,Discussion Forum,In Progress,2023-04-13T00:00:00.000000000,81,Laptop,25,44,7,27,Self-Paced
f5c71a25,04ced5,127,24,Quiz,Completed,2022-01-22T00:00:00.000000000,56,Tablet,112,38,4,43,Hybrid
6cfcb2b6,dc87a2,108,8,Video Lecture,In Progress,2024-02-15T00:00:00.000000000,77,Laptop,100,60,16,33,Hybrid
a4b99d6a,54fffa,471,9,Video Lecture,Completed,2022-07-15T00:00:00.000000000,54,Laptop,8,96,9,48,Live Sessions
ecdbfe59,df4442,133,18,Discussion Forum,In Progress,2022-02-24T00:00:00.000000000,78,Mobile,58,79,4,15,Hybrid
de702c3c,821110,534,11,Quiz,Completed,2023-11-18T00:00:00.000000000,95,Tablet,87,55,14,33,Hybrid
4030eb4e,a18e00,240,8,Video Lecture,Completed,2023-06-04T00:00:00.000000000,54,Mobile,16,62,4,17,Hybrid
25522b4d,5fb46e,442,7,Quiz,Completed,2022-03-04T00:00:00.000000000,65,Tablet,40,61,16,43,Live Sessions
d9670071,f14a25,236,17,Discussion Forum,Dropped,2022-06-19T00:00:00.000000000,93,Tablet,103,43,4,29,Hybrid
1c848fe1,611d6e,187,26,Discussion Forum,In Progress,2023-11-08T00:00:00.000000000,91,Mobile,83,26,14,10,Hybrid
d4850403,658365,514,3,Quiz,In Progress,2023-09-19T00:00:00.000000000,69,Mobile,110,50,16,10,Self-Paced
5e617f13,1aafb3,102,17,Assignment,In Progress,2023-07-20T00:00:00.000000000,65,Desktop,69,35,12,44,Live Sessions
677d4f4f,24f4a9,428,29,Discussion Forum,Completed,2023-03-03T00:00:00.000000000,50,Mobile,34,77,1,39,Live Sessions
86573824,c13bbc,312,12,Quiz,Completed,2022-04-04T00:00:00.000000000,89,Tablet,83,77,17,38,Hybrid
fb276cd9,84229a,114,17,Discussion Forum,In Progress,2023-12-12T00:00:00.000000000,63,Mobile,101,71,9,1,Hybrid
aa233b63,457a60,377,14,Assignment,Completed,2023-08-20T00:00:00.000000000,68,Laptop,61,61,3,19,Hybrid
00f3d8a3,66f53e,240,22,Quiz,In Progress,2022-10-16T00:00:00.000000000,50,Laptop,53,48,8,13,Live Sessions
f57a8648,731cea,181,21,Quiz,In Progress,2023-11-06T00:00:00.000000000,85,Mobile,68,43,4,2,Hybrid
388a590d,79e63d,156,18,Discussion Forum,Completed,2022-02-14T00:00:00.000000000,73,Mobile,76,1,2,37,Hybrid
2c4996f6,2b2288,470,4,Assignment,In Progress,2022-03-20T00:00:00.000000000,69,Laptop,109,56,1,5,Live Sessions
86db77ac,d4bc47,70,17,Video Lecture,Completed,2022-01-18T00:00:00.000000000,75,Laptop,110,60,4,9,Hybrid
6373edd2,ae38f8,473,16,Assignment,Completed,2024-01-27T00:00:00.000000000,52,Laptop,33,65,2,39,Live Sessions
1a55ae3b,af6303,33,18,Video Lecture,Completed,2022-02-10T00:00:00.000000000,71,Laptop,96,83,1,5,Hybrid
09447d65,0aa5ff,384,1,Assignment,Completed,2022-01-21T00:00:00.000000000,74,Mobile,18,97,9,9,Live Sessions
dc88c691,45124c,38,1,Video Lecture,Completed,2022-10-23T00:00:00.000000000,68,Laptop,84,27,9,9,Hybrid
a9aba59b,42c972,389,26,Video Lecture,In Progress,2024-02-15T00:00:00.000000000,69,Mobile,10,11,6,47,Self-Paced
4a46c0ab,c0e533,542,4,Quiz,In Progress,2023-07-21T00:00:00.000000000,59,Mobile,100,26,7,2,Live Sessions
3647673,3583b9,434,1,Video Lecture,In Progress,2022-06-13T00:00:00.000000000,59,Desktop,105,78,19,42,Self-Paced
f8234ccb,0fd80e,202,19,Video Lecture,In Progress,2022-11-09T00:00:00.000000000,60,Desktop,39,8,16,19,Hybrid
e963ff62,374ee2,188,12,Assignment,In Progress,2022-08-16T00:00:00.000000000,62,Desktop,88,4,11,28,Live Sessions
d7721e73,644930,89,19,Discussion Forum,In Progress,2023-04-11T00:00:00.000000000,91,Mobile,69,47,3,7,Self-Paced
45fcd5bb,6abb40,179,6,Quiz,Completed,2023-11-14T00:00:00.000000000,71,Desktop,47,29,1,23,Live Sessions
e6d51596,3dbcd5,29,5,Video Lecture,Completed,2022-04-01T00:00:00.000000000,97,Mobile,66,21,3,42,Self-Paced
4f1b2226,eaf01f,323,28,Video Lecture,Completed,2023-04-06T00:00:00.000000000,87,Mobile,88,16,3,30,Hybrid
338ca5f6,7965c3,241,17,Assignment,In Progress,2022-06-13T00:00:00.000000000,68,Laptop,81,84,11,2,Self-Paced
a7428c28,84c8d3,477,19,Video Lecture,In Progress,2022-11-13T00:00:00.000000000,51,Mobile,102,30,13,30,Live Sessions
397d478c,4ec10d,282,19,Discussion Forum,Completed,2022-01-23T00:00:00.000000000,77,Desktop,8,12,9,5,Hybrid
505f2c96,1f2f35,20,5,Quiz,Completed,2023-08-01T00:00:00.000000000,74,Tablet,93,86,18,12,Live Sessions
a14ac738,170f91,321,16,Quiz,In Progress,2023-09-29T00:00:00.000000000,67,Mobile,77,68,19,5,Live Sessions
3980513b,6776a4,25,13,Assignment,In Progress,2023-08-25T00:00:00.000000000,73,Laptop,22,65,2,47,Self-Paced
3eaf1461,8203f3,282,9,Discussion Forum,Completed,2022-10-03T00:00:00.000000000,59,Laptop,81,78,12,47,Live Sessions
e7f8ea09,c1be7c,135,23,Video Lecture,Completed,2023-02-14T00:00:00.000000000,56,Tablet,58,66,14,44,Hybrid
1ee3a1b0,9cc14d,183,22,Discussion Forum,Completed,2023-03-28T00:00:00.000000000,84,Tablet,77,99,15,8,Live Sessions
d5b1bc2e,bf6165,307,26,Video Lecture,Completed,2022-06-11T00:00:00.000000000,94,Tablet,85,79,4,30,Live Sessions
c98461c3,6ffb43,125,5,Assignment,Completed,2022-08-01T00:00:00.000000000,60,Desktop,94,63,10,44,Live Sessions
b2d17bc6,364cec,193,2,Quiz,In Progress,2023-03-10T00:00:00.000000000,84,Desktop,59,45,3,3,Hybrid
919de03f,ba0e4a,366,28,Video Lecture,Completed,2023-07-19T00:00:00.000000000,86,Tablet,25,92,17,14,Self-Paced
6e3fee01,25bc46,489,1,Discussion Forum,In Progress,2023-05-09T00:00:00.000000000,80,Tablet,101,86,10,3,Hybrid
1324907d,619a06,271,22,Video Lecture,In Progress,2022-08-06T00:00:00.000000000,69,Tablet,49,2,18,32,Self-Paced
e57e8910,3f98de,88,25,Assignment,In Progress,2023-08-18T00:00:00.000000000,90,Mobile,87,79,12,7,Hybrid
35fa76ce,ed57d6,359,4,Discussion Forum,Dropped,2022-04-16T00:00:00.000000000,80,Laptop,102,68,7,32,Live Sessions
aa50d790,044a86,546,5,Discussion Forum,In Progress,2024-02-05T00:00:00.000000000,54,Mobile,15,85,1,32,Hybrid
4719a7a9,9eb9ba,436,22,Quiz,Completed,2023-09-06T00:00:00.000000000,79,Tablet,110,60,14,30,Live Sessions
453199be,083b9c,499,24,Assignment,In Progress,2023-07-28T00:00:00.000000000,98,Mobile,94,56,9,28,Self-Paced
724f7d2d,10b079,526,16,Assignment,Completed,2023-08-31T00:00:00.000000000,57,Desktop,90,47,1,38,Live Sessions
aa3cf3cb,027b94,330,16,Assignment,In Progress,2022-08-16T00:00:00.000000000,82,Desktop,84,32,0,5,Hybrid
5fa311be,264129,59,24,Assignment,In Progress,2023-08-06T00:00:00.000000000,61,Tablet,44,27,11,0,Self-Paced
bdc49db0,32281b,378,24,Discussion Forum,Completed,2022-05-12T00:00:00.000000000,88,Tablet,32,57,16,47,Self-Paced
83b02eb2,1d902c,398,29,Assignment,In Progress,2023-08-08T00:00:00.000000000,97,Desktop,66,61,12,0,Hybrid
5d98758b,0db6e9,325,25,Assignment,Completed,2023-06-29T00:00:00.000000000,51,Desktop,31,26,0,8,Self-Paced
5ef03219,c0b3ae,54,25,Discussion Forum,In Progress,2023-03-27T00:00:00.000000000,65,Laptop,99,14,0,14,Self-Paced
8bc227b6,8a5ca8,245,19,Quiz,In Progress,2022-06-23T00:00:00.000000000,51,Tablet,62,17,19,43,Self-Paced
eb118bf5,8a20fb,510,22,Discussion Forum,Completed,2023-09-03T00:00:00.000000000,95,Tablet,74,75,4,2,Hybrid
b70cade8,6e47ac,28,13,Video Lecture,Completed,2022-03-02T00:00:00.000000000,63,Laptop,57,46,0,41,Live Sessions
3aaceaf6,ee471c,230,4,Discussion Forum,In Progress,2023-01-29T00:00:00.000000000,77,Desktop,66,16,17,27,Hybrid
53a6a0b5,27f59d,60,8,Video Lecture,Completed,2023-04-27T00:00:00.000000000,60,Laptop,75,76,2,24,Hybrid
2b62d7b3,abdc75,58,9,Video Lecture,Completed,2023-11-12T00:00:00.000000000,59,Tablet,20,74,8,40,Self-Paced
dde87d81,8fd788,262,2,Video Lecture,In Progress,2023-09-07T00:00:00.000000000,53,Laptop,15,1,7,31,Self-Paced
543d3888,4706f5,381,1,Discussion Forum,Completed,2023-04-14T00:00:00.000000000,94,Mobile,117,56,4,4,Live Sessions
5f1c0c16,45aceb,261,1,Video Lecture,In Progress,2023-02-04T00:00:00.000000000,70,Tablet,76,1,9,14,Hybrid
d39dff0f,a18d5e,163,4,Discussion Forum,Completed,2023-03-08T00:00:00.000000000,73,Mobile,98,41,9,16,Hybrid
0b4def4c,c5d5fd,44,20,Video Lecture,Completed,2022-02-27T00:00:00.000000000,89,Mobile,47,26,14,16,Hybrid
7c2dfc63,0f9cd2,481,4,Discussion Forum,Completed,2024-02-21T00:00:00.000000000,87,Mobile,15,10,6,38,Hybrid
e92a29ae,75bc9d,277,10,Quiz,Completed,2024-01-15T00:00:00.000000000,90,Tablet,84,56,16,7,Hybrid
3d770805,952db6,192,11,Quiz,Completed,2022-05-10T00:00:00.000000000,71,Laptop,43,23,19,29,Hybrid
78c9e981,7e73ca,411,14,Assignment,In Progress,2022-12-04T00:00:00.000000000,90,Laptop,94,64,11,11,Live Sessions
ed71a240,804b10,396,2,Assignment,Completed,2022-01-16T00:00:00.000000000,66,Tablet,83,5,15,37,Live Sessions
a9ae40e4,b06faf,74,5,Assignment,Completed,2023-11-26T00:00:00.000000000,71,Desktop,50,44,19,0,Hybrid
11e558d1,43b2f2,566,5,Assignment,Completed,2024-01-13T00:00:00.000000000,75,Laptop,30,27,11,7,Live Sessions
114e20a9,f38c58,584,27,Video Lecture,In Progress,2022-05-26T00:00:00.000000000,91,Laptop,66,69,8,31,Self-Paced
5137c881,5e81e7,431,11,Assignment,In Progress,2023-12-04T00:00:00.000000000,76,Tablet,18,99,7,2,Self-Paced
b65e5018,606d5e,179,19,Assignment,In Progress,2023-10-24T00:00:00.000000000,63,Desktop,68,30,8,48,Hybrid
859f46f0,f017b5,160,6,Discussion Forum,Completed,2023-11-18T00:00:00.000000000,85,Desktop,41,3,15,7,Self-Paced
720eef0b,1e2a08,303,11,Discussion Forum,Completed,2022-01-18T00:00:00.000000000,87,Mobile,56,81,5,34,Self-Paced
801e7bcb,f5cda0,440,25,Video Lecture,In Progress,2022-07-10T00:00:00.000000000,57,Desktop,105,77,10,22,Hybrid
646f86b9,e897d8,15,26,Discussion Forum,Completed,2024-01-05T00:00:00.000000000,65,Mobile,56,81,16,49,Live Sessions
c35a09ab,0498f0,532,3,Assignment,Dropped,2023-09-30T00:00:00.000000000,85,Desktop,72,13,15,35,Live Sessions
1b5a27dd,43c0c4,149,24,Assignment,Completed,2022-05-05T00:00:00.000000000,99,Tablet,59,30,6,41,Self-Paced
b6e448c0,a92924,358,12,Video Lecture,Dropped,2022-05-27T00:00:00.000000000,79,Desktop,70,80,7,4,Live Sessions
7c658e1d,31d288,319,23,Discussion Forum,Completed,2022-04-13T00:00:00.000000000,57,Laptop,55,2,12,27,Self-Paced
42b1d837,3ac50b,232,3,Video Lecture,In Progress,2023-03-27T00:00:00.000000000,62,Tablet,109,72,19,5,Live Sessions
1763ca4a,cc4839,452,20,Discussion Forum,Completed,2022-06-06T00:00:00.000000000,69,Desktop,39,15,9,25,Hybrid
9760d3b1,959547,530,9,Quiz,In Progress,2023-04-17T00:00:00.000000000,90,Desktop,84,50,1,31,Self-Paced
0d338e44,b57e6a,398,10,Discussion Forum,Completed,2023-03-14T00:00:00.000000000,68,Tablet,19,39,0,17,Self-Paced
8392f01f,464371,336,25,Quiz,Completed,2022-02-28T00:00:00.000000000,84,Mobile,68,93,8,17,Live Sessions
8f7d666d,11a395,454,22,Video Lecture,In Progress,2023-01-17T00:00:00.000000000,57,Desktop,102,46,2,2,Self-Paced
d1b91048,7f777e,475,17,Video Lecture,Completed,2022-06-27T00:00:00.000000000,62,Desktop,91,98,3,42,Live Sessions
be7ed4b4,645c60,251,21,Discussion Forum,In Progress,2022-07-09T00:00:00.000000000,69,Laptop,86,21,14,19,Live Sessions
fed18776,e465b7,293,5,Quiz,Completed,2024-02-10T00:00:00.000000000,96,Desktop,56,85,0,35,Live Sessions
8d57cdce,ff4530,292,18,Video Lecture,Completed,2024-01-26T00:00:00.000000000,69,Mobile,28,16,10,48,Self-Paced
e41b2400,bb4b65,388,19,Discussion Forum,Completed,2022-10-06T00:00:00.000000000,80,Desktop,25,66,0,21,Hybrid
6c611dfa,0ea453,559,19,Assignment,Completed,2023-01-05T00:00:00.000000000,85,Desktop,102,56,4,17,Self-Paced
7800cb67,7c1e9f,440,6,Video Lecture,In Progress,2023-11-23T00:00:00.000000000,81,Tablet,116,32,9,8,Hybrid
c7c60bf5,a6da5a,343,20,Video Lecture,Completed,2023-09-10T00:00:00.000000000,63,Laptop,65,20,1,20,Hybrid
f8970a81,cb8a6c,362,13,Discussion Forum,Completed,2024-02-04T00:00:00.000000000,88,Mobile,95,51,2,33,Hybrid
9e989d91,7aa89c,96,2,Quiz,Dropped,2023-11-11T00:00:00.000000000,63,Mobile,73,38,0,40,Self-Paced
0e7ca902,ecd148,61,1,Video Lecture,In Progress,2022-09-29T00:00:00.000000000,80,Mobile,29,21,4,27,Live Sessions
62ee4f8f,4e1a66,119,17,Discussion Forum,In Progress,2022-02-24T00:00:00.000000000,64,Desktop,104,13,13,27,Live Sessions
